tweet_id,ticker_symbol
565335004688154000,AAPL
565335004688154000,GOOG
565336686381371000,AAPL
565378049664122000,AAPL
565505473966006000,AAPL
565521073366925000,AAPL
565535451503951000,AAPL
565544788263698000,AAPL
565544788263698000,GOOG
565544796404875000,AAPL
565544796404875000,GOOG
565547806375804000,AAPL
565547806375804000,GOOG
565566775153418000,AAPL
565566775153418000,GOOG
565566775153418000,AMZN
565566775153418000,MSFT
565598397890326000,AAPL
565599881646317000,AAPL
565639580683337000,TSLA
565657065944023000,AAPL
565681694884507000,AAPL
565684993050279000,TSLA
565726108126281000,TSLA
565727588468146000,AAPL
565772153375965000,AAPL
565933779077050000,AAPL
565933779077050000,TSLA
565952266038169000,TSLA
565953410244292000,AAPL
565967276252622000,AAPL
566345273278885000,AAPL
566371855301619000,AAPL
566522237562667000,AAPL
566544969373347000,AAPL
566544969373347000,GOOG
566572564479508000,AAPL
566618716876865000,AAPL
566618716876865000,TSLA
566641857351127000,AAPL
566676430835023000,GOOGL
567015880589340000,TSLA
567316790397894000,AMZN
567350823156715000,AAPL
567350823156715000,TSLA
567360057290289000,MSFT
567392066851053000,AAPL
567392066851053000,GOOG
567403800328404000,AAPL
567403800328404000,TSLA
567500442809409000,TSLA
567503232709439000,AAPL
567510249188622000,AAPL
567517752983027000,AAPL
567673833621315000,AAPL
567696372585865000,AAPL
567736661166260000,AAPL
567748752841388000,AAPL
568033897860210000,AAPL
568046083764563000,AAPL
568046743746703000,AAPL
568046743746703000,TSLA
568078861486989000,AAPL
568430089853132000,AAPL
568472292768014000,AAPL
568517293560315000,AAPL
568519511680229000,TSLA
568576246084452000,AAPL
568576246084452000,TSLA
568812415095144000,AAPL
569021450931326000,AAPL
569334961419001000,AAPL
569345840189464000,AAPL
569443986169057000,AAPL
569580864075644000,AAPL
569596931065978000,GOOG
569814082238304000,AAPL
569814082238304000,TSLA
569843601829695000,AAPL
569843601829695000,MSFT
569849155700580000,AAPL
569858308754046000,AAPL
569871301860597000,AAPL
569878178627514000,AAPL
569880475835211000,AAPL
569888682607546000,AAPL
569926998740434000,AAPL
569927248083603000,AAPL
569928673597530000,AAPL
569934562979127000,AAPL
569935879072038000,AAPL
569941873760079000,AAPL
569941873760079000,AMZN
569941873760079000,TSLA
569977651760402000,AAPL
569981365288087000,AAPL
569996127216517000,GOOG
569996747822514000,GOOG
570030911317676000,AAPL
570116417724551000,AAPL
570304287655534000,AAPL
570304287655534000,GOOG
570320128174387000,AAPL
570320128174387000,TSLA
570356121254236000,AAPL
570684612143398000,GOOGL
570704841724592000,GOOG
570726063011201000,GOOG
570754728486940000,AAPL
570754728486940000,TSLA
570831792686571000,GOOG
570931400158941000,GOOG
570938934286532000,AAPL
570977941338910000,AAPL
570977941338910000,TSLA
571051611663028000,GOOG
571082707117211000,AAPL
571157855493103000,AMZN
571173023803432000,AMZN
571180450334568000,AAPL
571405892744318000,GOOG
572152512737878000,AAPL
572169515297071000,GOOGL
572250663532408000,AAPL
572412599624708000,GOOG
572422950596583000,AAPL
572431200649928000,TSLA
572496524640452000,AMZN
572496524640452000,TSLA
572502781833183000,AAPL
572745314639081000,AAPL
572745314639081000,MSFT
572810147438993000,AAPL
572858089994493000,AAPL
572892731615264000,AAPL
572897504020328000,MSFT
572925696470851000,AAPL
573152883287461000,GOOG
573209313302474000,GOOG
573323772620619000,MSFT
573332875644440000,GOOG
573465111836422000,AAPL
573465111836422000,GOOG
573532549185691000,AAPL
573559164221292000,AAPL
573855457648971000,AAPL
573856407889518000,AAPL
573930142537506000,AAPL
573938879125790000,TSLA
573971247941435000,GOOG
574057140618403000,AAPL
574321548351438000,GOOGL
574321548351438000,TSLA
574614679143649000,AAPL
574661894209843000,AAPL
574723189269528000,AAPL
574727842740600000,AAPL
574743165430792000,AAPL
574819432041693000,AAPL
574842070487162000,AAPL
574928073939808000,AAPL
574942461589483000,AAPL
574947932190998000,AAPL
574977653343588000,AMZN
574981064956977000,AAPL
574981574363643000,AAPL
574987526722748000,AAPL
574990581442723000,AAPL
575001804779298000,AAPL
575003358232186000,AAPL
575009112250974000,AAPL
575010116082204000,AAPL
575014712708087000,AAPL
575014851363405000,AAPL
575018394904358000,AAPL
575065194084352000,AAPL
575090558315659000,AAPL
575104088486076000,AAPL
575291331276357000,AAPL
575384087772463000,AAPL
575446432607531000,AAPL
575468189024264000,AAPL
575649474879553000,GOOG
575991626029539000,AAPL
576182544175071000,AAPL
576268589990297000,AAPL
576581508175106000,AMZN
577086506994688000,AAPL
577286858914287000,AAPL
577469114651947000,AAPL
577494129682313000,AAPL
577532019699126000,TSLA
577533020736909000,TSLA
577644788888928000,AAPL
577645574834511000,AAPL
577823786281619000,AAPL
577833466852716000,TSLA
577845327979499000,AAPL
577922818505064000,MSFT
577940669332889000,AAPL
578150700896673000,AAPL
578150700896673000,AMZN
578254476693274000,TSLA
578268284702711000,MSFT
578462246763909000,AAPL
578549882069368000,AAPL
578561064461291000,AAPL
578580484608925000,AAPL
578593406336782000,AAPL
578653245477912000,AMZN
578660992030261000,AMZN
578687165372182000,AMZN
578820775748231000,GOOGL
578872632491274000,AAPL
578979497652805000,AMZN
578995194282012000,GOOGL
579012979703808000,AAPL
579035119123603000,AAPL
579447805871280000,TSLA
579782153950523000,AAPL
580022692394450000,GOOG
580088005618065000,AAPL
580386398085124000,GOOG
580403733135245000,AAPL
580417935631650000,GOOG
580423118386237000,GOOG
580459849361805000,AMZN
580529979118772000,GOOG
580555482357714000,GOOG
580571159219085000,GOOGL
580693136504156000,GOOG
581099071043158000,AMZN
581466657031364000,AAPL
581478814611443000,TSLA
581489533595746000,AAPL
581489533595746000,GOOGL
582285378046001000,TSLA
582350169510928000,AAPL
582583704318545000,TSLA
582584046091288000,TSLA
582586624132964000,TSLA
582611313211248000,TSLA
582618491360010000,AAPL
582933243915321000,AAPL
583002863967739000,AAPL
583002863967739000,TSLA
583041621115215000,AAPL
583047744622845000,TSLA
583251204072865000,TSLA
583360011608453000,TSLA
583621551544639000,AAPL
583676049348628000,AMZN
583992721020428000,TSLA
584515668541886000,AMZN
584557064900501000,TSLA
584770795219595000,GOOG
584896475353767000,AAPL
585089754133360000,AAPL
585131380792664000,TSLA
585174152564383000,GOOG
585493575300997000,GOOGL
585860173480136000,AAPL
585931613634179000,AAPL
585936425381683000,AAPL
585959492979978000,AAPL
585969591429496000,AAPL
586048791641481000,AAPL
586174120871723000,AAPL
586208100589383000,AAPL
586393600453255000,AAPL
586426831563165000,AAPL
586444115497259000,AAPL
586509280641228000,AAPL
586605712270295000,AMZN
586620167993618000,GOOG
586635475122700000,AAPL
586706621641990000,AAPL
586786074719944000,TSLA
586953288538554000,AAPL
587400009815044000,AAPL
587400009815044000,MSFT
587402633075417000,AAPL
587614307472420000,AAPL
587614307472420000,GOOG
587649198763483000,AAPL
587649198763483000,GOOG
587663272876314000,AAPL
588068994579566000,GOOG
588148002591789000,GOOG
588330137122385000,AMZN
588432140917940000,GOOG
589077267491459000,AAPL
589776970377920000,AAPL
589788471440445000,AAPL
589825780823232000,AAPL
589995981703405000,AMZN
589995981703405000,MSFT
590024610399256000,AMZN
590115338945056000,GOOG
590115338945056000,AMZN
590115338945056000,MSFT
590127559049945000,AAPL
590135912484462000,GOOG
590135912484462000,TSLA
590590344997253000,GOOG
590664586434584000,GOOG
590884751642337000,GOOG
590930837266309000,TSLA
590946275039780000,AMZN
590968844279271000,GOOG
591051889468387000,GOOG
591127882476453000,AMZN
591210166718083000,AMZN
591210166718083000,MSFT
591332022590672000,GOOGL
591332334877573000,AMZN
591334039870693000,GOOGL
591342851721715000,GOOG
591342851721715000,AMZN
591342851721715000,MSFT
591342860324179000,GOOG
591342860324179000,AMZN
591342860324179000,MSFT
591351844561100000,AMZN
591352876573798000,AMZN
591360612942422000,AMZN
591364582951755000,AMZN
591364582951755000,MSFT
591376831032512000,AAPL
591389353546354000,MSFT
591398663018131000,GOOG
591512030194094000,AMZN
591512030194094000,MSFT
591555954858192000,GOOGL
591555954858192000,AMZN
591578885667491000,AAPL
591594587061354000,AAPL
591599022089043000,AMZN
591621842215010000,GOOGL
591621842215010000,MSFT
591636229675950000,GOOG
591692123327586000,AAPL
591702410730590000,AMZN
591702476400762000,AAPL
591723408456609000,AAPL
591740141657534000,AAPL
591818679551135000,AMZN
592010443490623000,TSLA
592024018120671000,AMZN
592038306134691000,AMZN
592378314641149000,AAPL
592392087565402000,AAPL
592565104530567000,AAPL
592682939693068000,AAPL
592719867532435000,AAPL
592760815817728000,AAPL
592769336395341000,GOOG
592770800169648000,AAPL
592788054483537000,AAPL
592788057696395000,AAPL
592788513554305000,AAPL
592788542314676000,AAPL
592789035996831000,AAPL
592790378950086000,AAPL
592790570403274000,AAPL
592791299897618000,AAPL
592792651671478000,AAPL
592793000562024000,AAPL
592793650293317000,AAPL
592797053593460000,AAPL
592798600016633000,AAPL
592799154537177000,AAPL
592801166205067000,AAPL
592805156225425000,AAPL
592806276293332000,AAPL
592806470070206000,AAPL
592806708336001000,AAPL
592810574049841000,AAPL
592811688929406000,AAPL
592823557534654000,AAPL
592830492896063000,AAPL
592831407199780000,AAPL
592849212750061000,AAPL
592849525217370000,AAPL
592879931757068000,AAPL
592885190608986000,AAPL
592894016548540000,TSLA
592991361642602000,AAPL
593009975628271000,AAPL
593062853185142000,AAPL
593073924822343000,AAPL
593101907012526000,AAPL
593163357122744000,AAPL
593188501933416000,AAPL
593234261898985000,AAPL
593406483171250000,MSFT
593475822746492000,MSFT
593637183359180000,AAPL
593754430253572000,AAPL
593825254360899000,TSLA
593845489273016000,AAPL
593854474965352000,MSFT
593990799181897000,AAPL
594009239967772000,TSLA
594009629509689000,TSLA
594012247195787000,TSLA
594166123479703000,TSLA
594170343394299000,AAPL
594212417749569000,TSLA
594261430569861000,AAPL
594285313230381000,TSLA
594642041264570000,TSLA
594871372477763000,AAPL
594981352891654000,AAPL
595323927796293000,GOOG
595502531737845000,TSLA
595657912829247000,AAPL
595724436067721000,AAPL
595753366208311000,GOOG
596023478018539000,TSLA
596068241262387000,TSLA
596069394964455000,TSLA
596073375900016000,TSLA
596185208241541000,AAPL
596298078526840000,TSLA
597390763471675000,GOOGL
597559184679272000,TSLA
597576876979331000,GOOGL
598260628520902000,AAPL
598283657363726000,GOOG
598430497379848000,GOOG
598603469445017000,TSLA
599224821474398000,AAPL
599224821474398000,TSLA
599244599341621000,GOOG
599615427304521000,GOOG
599615427304521000,AMZN
599952016266424000,TSLA
599953286716731000,AAPL
600206491027709000,GOOG
600284965218099000,TSLA
600315019041996000,AAPL
600315681867845000,AAPL
600321154914656000,AAPL
600352919188156000,AAPL
600419096409219000,AAPL
600676325376937000,AAPL
600676325376937000,AMZN
601435983272288000,TSLA
601750341655220000,AAPL
602171389152399000,AAPL
602240305803468000,GOOG
602550707653353000,GOOG
602550707653353000,AMZN
602664977091072000,GOOG
602664977091072000,GOOGL
602753504394936000,AAPL
603406543510511000,AAPL
603444121156472000,AAPL
603444121156472000,MSFT
604044000111239000,GOOG
604375924734205000,AAPL
604452220487098000,AAPL
604465782366605000,AAPL
604465782366605000,AMZN
604465782366605000,MSFT
604730506333200000,AAPL
604781018390724000,GOOG
604781018390724000,AMZN
604781018390724000,MSFT
604983475603677000,AAPL
604983475603677000,GOOG
605036820682842000,TSLA
605448554111504000,AAPL
605463296272121000,GOOG
605704694254542000,GOOGL
606146974363099000,GOOGL
606451137638744000,AAPL
606915057155493000,AAPL
606915057155493000,GOOG
607120991945400000,GOOG
607231984042008000,AAPL
607317273154580000,AAPL
607551609988620000,TSLA
607578030685483000,AAPL
608006351726493000,AAPL
608043888922783000,GOOG
608061022570749000,AAPL
608270085397069000,AAPL
608414941943578000,AAPL
608599640905273000,AAPL
608619990103764000,AAPL
608967619153154000,AAPL
609086965846126000,GOOGL
609163425323839000,AAPL
609211078552199000,AAPL
610069439678001000,TSLA
610100136048357000,AAPL
610206447855665000,AAPL
610250643857510000,AAPL
610507412970278000,TSLA
610857385675083000,AMZN
610880333853106000,GOOGL
610898020117319000,GOOGL
611175315004628000,AAPL
611235848873463000,AAPL
611235848873463000,MSFT
611538066226831000,GOOG
611571089672638000,GOOG
611880377817305000,TSLA
611896002858098000,AAPL
611928216610177000,AAPL
612382736960102000,GOOGL
612455838251290000,AAPL
612739031751860000,AAPL
612784660779802000,AAPL
612829522086481000,AMZN
612905912332865000,AAPL
613165333839486000,AAPL
613258324272881000,AAPL
613413975716270000,AMZN
613481266252386000,AAPL
613696354049634000,AAPL
613718497219076000,AAPL
613749967312814000,AAPL
613825665763127000,AAPL
614063858773143000,AAPL
614097283949289000,AAPL
614113874875265000,AAPL
614154707527806000,MSFT
614826035951972000,MSFT
614923871402229000,MSFT
615216117699645000,AAPL
615574710127079000,AAPL
615784618294276000,GOOG
615889289927233000,AAPL
615889289927233000,GOOGL
615889289927233000,AMZN
616075024886288000,AAPL
616090236091822000,GOOG
616113189428670000,AAPL
616235566242267000,AAPL
616282898652487000,AAPL
616343563635425000,AAPL
616350915973545000,GOOG
616350915973545000,AMZN
616354495900090000,AAPL
616606493584920000,TSLA
616779012317298000,TSLA
616981145926897000,AAPL
616981145926897000,GOOG
616981145926897000,MSFT
617388811853676000,AAPL
617428148645429000,GOOG
617782576770621000,AAPL
617782576770621000,GOOG
618221897331965000,AMZN
618772956995551000,MSFT
618781756574052000,MSFT
618811961153847000,MSFT
618868344582733000,AAPL
618887940723339000,AAPL
618887940723339000,GOOG
618887940723339000,MSFT
619058933676662000,AAPL
619179581770203000,GOOG
619199393783279000,AAPL
619202840276377000,AAPL
619225508933464000,AAPL
619236897337032000,AAPL
619245694205997000,AAPL
619247636311179000,GOOGL
619320297100050000,AAPL
619336870116392000,AAPL
619336870116392000,GOOG
619498199204655000,AAPL
619569852416589000,AAPL
619569852416589000,GOOGL
619569852416589000,MSFT
619581423150698000,GOOGL
620321965010763000,AAPL
620400595296325000,GOOG
620504212825341000,AAPL
620566655161233000,AAPL
620596480294932000,GOOGL
620601340876554000,AMZN
620612752051183000,AMZN
620733224017375000,GOOG
620798155467157000,GOOG
621047998613553000,AMZN
621080211988152000,AAPL
621080211988152000,GOOGL
621080211988152000,TSLA
621140410040221000,TSLA
621334440812408000,AAPL
621349616475348000,GOOGL
621360258938748000,AAPL
621498218740883000,AAPL
621716578447556000,AMZN
621753588222689000,AAPL
621763924367683000,GOOG
621771967079837000,GOOGL
621776438174224000,GOOG
621776438174224000,GOOGL
621800865498689000,AAPL
621800865498689000,GOOGL
621845595561558000,AMZN
621893111489236000,AAPL
621936560594927000,AMZN
622035270255419000,GOOGL
622036144595689000,GOOGL
622036868897619000,GOOG
622041383923286000,GOOGL
622055898442244000,GOOG
622055898442244000,GOOGL
622055964452130000,GOOG
622055964452130000,GOOGL
622066003418025000,AAPL
622066011051851000,GOOGL
622105001146601000,GOOG
622105001146601000,GOOGL
622107368684257000,TSLA
622126398417678000,AAPL
622126398417678000,AMZN
622137894958927000,GOOG
622144528372342000,GOOG
622145461961535000,GOOGL
622145461961535000,AMZN
622146374168104000,GOOG
622146374168104000,GOOGL
622169071698726000,AMZN
622188748021854000,GOOGL
622204150839906000,AAPL
622375465832054000,AAPL
622506507364663000,GOOG
622556728937181000,AAPL
622575685110902000,GOOGL
622632853399031000,GOOGL
622951659723968000,AAPL
622951659723968000,AMZN
622951659723968000,MSFT
623138066929070000,AAPL
623309285158727000,AAPL
623517488316329000,AAPL
623584949749293000,MSFT
623585096692563000,MSFT
623588347454312000,MSFT
623590533441699000,MSFT
623591366937964000,AAPL
623591573658337000,AAPL
623591700980699000,AAPL
623591780898992000,AAPL
623592454541955000,AAPL
623592640630661000,AAPL
623592920239767000,AAPL
623594588503179000,AAPL
623594588503179000,MSFT
623594628156157000,AAPL
623595148056903000,AAPL
623595326025433000,AAPL
623596811513675000,AAPL
623597123305648000,AAPL
623598640620273000,AAPL
623599914824695000,AAPL
623600527641718000,MSFT
623601909299949000,AAPL
623601912617795000,AAPL
623605153216790000,AAPL
623605380699017000,AAPL
623608107592196000,AAPL
623610774045487000,AAPL
623640725994008000,AAPL
623644027146096000,AAPL
623657295382224000,AAPL
623660008320798000,AAPL
623679544994758000,AAPL
623686503848407000,AAPL
623726439943155000,AAPL
623779583964282000,AAPL
623796055088435000,AAPL
623810572296003000,AAPL
623819169255985000,AAPL
623831288307392000,AAPL
623832628643237000,AAPL
623832628643237000,MSFT
623846349608460000,AAPL
623870339026694000,AAPL
623887094793039000,AAPL
623887094793039000,GOOG
623887094793039000,MSFT
623911146446278000,AAPL
623911146446278000,MSFT
623923244479819000,AAPL
623926526074089000,AAPL
623943371715772000,AAPL
624052824217923000,AAPL
624175830084665000,AMZN
624300728408915000,GOOGL
624305379246108000,AMZN
624313388814831000,AMZN
624314603099455000,AMZN
624315458141884000,GOOGL
624315458141884000,AMZN
624315814720581000,AMZN
624316310269222000,AMZN
624317629138796000,AMZN
624318706965843000,AMZN
624319066241564000,AMZN
624319258403602000,AMZN
624319351957557000,AAPL
624319351957557000,AMZN
624319394454245000,AMZN
624320149504405000,AMZN
624323492981268000,AMZN
624323658350092000,AMZN
624324750865608000,AMZN
624328621298061000,AMZN
624341295453077000,AMZN
624345870847377000,AMZN
624347795915456000,AAPL
624388108537233000,AMZN
624512117471719000,AMZN
624570750566010000,AMZN
624571989173342000,AMZN
624578771840962000,AMZN
624587611965775000,AMZN
624589304593956000,GOOG
624589304593956000,AMZN
624594060326535000,AMZN
624669658185011000,GOOGL
624724009498775000,AMZN
625284635212255000,AMZN
625346514831994000,AAPL
625350647852851000,GOOGL
625756802135691000,GOOGL
625789027359289000,GOOG
625801353013645000,GOOG
626007039672594000,AMZN
626060252081950000,GOOG
626177313760112000,AAPL
626331356868542000,AMZN
626406576392413000,MSFT
626472192423915000,TSLA
626557189478608000,AAPL
626557189478608000,TSLA
626577004255576000,AAPL
626715638552113000,AMZN
626744819277172000,TSLA
626832905675804000,AMZN
626833223260184000,GOOG
626884889502203000,AMZN
626947116154253000,TSLA
627157013143785000,AAPL
627276463352475000,AMZN
627428929909968000,GOOG
627506786426310000,AAPL
627506786426310000,GOOG
627506786426310000,AMZN
627645260458397000,AAPL
627645260458397000,GOOGL
627975797102415000,GOOG
628004377412898000,AMZN
628027439487275000,TSLA
628235064938266000,GOOG
628269692042485000,GOOG
628314279763156000,AAPL
628363237952634000,AAPL
628499122530598000,GOOGL
628571554511757000,AAPL
628580225652289000,AAPL
628584512553750000,AAPL
628604237732298000,AAPL
628606216533606000,AAPL
628925620509143000,AAPL
628935801548607000,AAPL
628958685021229000,TSLA
628982686040870000,AAPL
629026529977176000,TSLA
629317736640987000,TSLA
629402615734886000,TSLA
629722555755053000,AAPL
629744729685655000,AAPL
630073790337286000,AAPL
630761736379998000,TSLA
630843720653520000,GOOG
630843720653520000,GOOGL
630843818397540000,GOOG
630843960206954000,GOOG
630847930010710000,GOOG
630851851739615000,GOOG
630851851739615000,GOOGL
630853321641848000,GOOG
630863212225908000,GOOG
630870094571274000,GOOG
630872580556222000,GOOG
630880601751592000,GOOG
630887286863851000,GOOG
630887406338576000,GOOG
630887715765010000,GOOG
630888167445409000,GOOG
630888167445409000,TSLA
630888417228763000,GOOG
630918470004137000,AAPL
630965537800122000,GOOGL
630983394189529000,GOOGL
631122657577054000,GOOGL
631126199280865000,GOOGL
631143245213515000,GOOGL
631167405788676000,GOOGL
631180650335338000,GOOGL
631198706981801000,GOOG
631198706981801000,GOOGL
631258884745883000,GOOG
631277563101491000,TSLA
631433468694507000,AAPL
631439072100261000,GOOG
631439072100261000,GOOGL
631577848122376000,AAPL
631636643108290000,GOOGL
631640956039774000,GOOG
631640987396259000,AAPL
631649937235709000,AAPL
631797633841893000,TSLA
631822896718061000,AAPL
631834453002854000,GOOG
631848697152819000,GOOG
631853691625013000,AAPL
631881748503248000,AAPL
631992275007107000,AAPL
632169641826193000,GOOG
632169641826193000,AMZN
632179077798055000,AAPL
632188388091662000,TSLA
632196792394846000,AAPL
632216600154914000,AAPL
632466360136826000,AAPL
632958065978011000,AMZN
633274084873371000,TSLA
633284585925799000,TSLA
633293899084230000,TSLA
633296738774749000,AMZN
633311044081946000,TSLA
633462607920238000,GOOG
633462607920238000,GOOGL
634040563176763000,TSLA
634152935493120000,TSLA
634527534193971000,AMZN
634801489437962000,AAPL
634816504983252000,AAPL
634907875085807000,TSLA
635040644004728000,GOOGL
635040644004728000,AMZN
635040644004728000,MSFT
635508335727542000,AAPL
635601185462812000,MSFT
635808768761200000,AMZN
635809169786970000,GOOG
635809716896186000,AAPL
635816377547419000,AAPL
635821057652490000,AAPL
635839935342358000,AAPL
635857068977582000,AAPL
635883377749565000,AAPL
635927120422694000,AAPL
635932430646439000,AAPL
635941865880207000,AAPL
636074337066483000,AAPL
636148538636824000,AAPL
636151019756503000,AAPL
636231681897287000,AAPL
636533919752552000,AAPL
636617892113567000,AAPL
636853981747146000,AAPL
636853981747146000,GOOG
636853981747146000,AMZN
636856112650846000,TSLA
636862475871215000,TSLA
636899358454226000,TSLA
636936255687802000,AAPL
636937644128247000,AAPL
636938924695416000,AAPL
636984283932921000,GOOGL
636991839720079000,AAPL
637027070745419000,AAPL
637059557202763000,AAPL
637082689070321000,AAPL
637117664339623000,AAPL
637137547391447000,TSLA
637173291015389000,AAPL
637307564456329000,AAPL
638343242984091000,AAPL
638411719258308000,AAPL
638420477858353000,GOOGL
638460654077247000,AAPL
638727276155113000,AMZN
638742337204658000,GOOG
638750936819634000,AAPL
638769824399794000,GOOGL
638806487494606000,AAPL
638818615618211000,AAPL
639070661617561000,AAPL
639083537979674000,AAPL
639083537979674000,GOOG
639083537979674000,AMZN
639185505335308000,TSLA
639797686015762000,AAPL
640698530038943000,TSLA
640934824778186000,AAPL
641281362419392000,AAPL
641528492736155000,AAPL
641579529782226000,AAPL
641605825027571000,AAPL
641626832853467000,AAPL
641630743463088000,AAPL
641650070887223000,AAPL
641658430252548000,AAPL
641659391930945000,AAPL
641662907281985000,AAPL
641665381409640000,AAPL
641666665596473000,AAPL
641672131676344000,AAPL
641679815058268000,AAPL
641685156701564000,AAPL
641690358636654000,AAPL
641706640727769000,AAPL
641726288194084000,AAPL
641771550044225000,AAPL
641817140157390000,AAPL
641926814135398000,AAPL
641951904763875000,AAPL
641967752224358000,AAPL
641973677802713000,AAPL
642012415903711000,AAPL
642066460458795000,AAPL
642110577322684000,AAPL
642317350457450000,AAPL
642390167421104000,AAPL
642444545725190000,GOOGL
644153165990920000,GOOG
644153165990920000,AMZN
644154094068846000,AAPL
644154165292240000,AAPL
644216953859518000,AAPL
644363309257371000,AAPL
644526990536503000,AMZN
644603499993427000,AAPL
644722545686618000,AAPL
644856353962373000,AAPL
644873822374465000,AAPL
645675767922167000,AAPL
645675767922167000,GOOG
645675767922167000,AMZN
645675767922167000,TSLA
645798125886644000,AAPL
645940082436907000,AAPL
645946085362429000,AAPL
645949392319553000,AAPL
646278852877094000,AAPL
646345991474532000,AAPL
646705584222269000,AAPL
646722834010497000,AAPL
646854105453985000,TSLA
647045128146694000,AAPL
647045128146694000,TSLA
647111535270211000,AAPL
647111535270211000,GOOG
647391584980455000,AAPL
647488617556787000,AAPL
647488617556787000,TSLA
647702669382057000,AAPL
648275864837357000,AAPL
648446570480840000,TSLA
648477751566049000,AAPL
648490969667645000,AAPL
648500477940772000,AAPL
648601524533227000,AAPL
648601524533227000,AMZN
648601524533227000,TSLA
648646493277192000,GOOGL
648737704943976000,TSLA
